CDV,SO,Invoice no,Date,Description,PO,Mã hàng,COO,Origin,Số lượng,Unit Price,ED CHARGE,CORE PRICE,PRICE  IMPORT,NORMAL PRICE,SUPPORT IDN H1, IDN H2
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3918190,có COO,JP,1,3.03,0.3,0,3.33,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3924725,có COO,US,4,6.51,0.65,0,7.16,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3928873,có COO,US,1,2.91,0.29,0,3.2,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3924389,có COO,US,1,1.94,0.2,0,2.14,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3936331,có COO,US,3,6.25,0.62,0,6.87,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3939570,có COO,US,1,4.99,0.49,0,5.48,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,S626,có COO,US,4,1.97,0.19,0,2.16,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3008469,có COO,US,1,1.72,0.17,0,1.89,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3902466,có COO,US,2,6.59,0.65,0,7.24,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3910824,có COO,US,2,1.07,0.11,0,1.18,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3918192,có COO,JP,3,2.86,0.29,0,3.15,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3920773,có COO,US,1,2.73,0.27,0,3,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3924147,có COO,US,2,7.3,0.73,0,8.03,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,69465,có COO,US,1,5.47,0.55,0,6.02,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,68139,có COO,US,1,15.6,1.56,0,17.16,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3008468,có COO,US,1,3.32,0.33,0,3.65,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3906619,có COO,US,2,3.31,0.34,0,3.65,,,
CDV-223-22,,869367902,14-Nov-2022,175660-PLG-ED-HVM,7150175660,3916518,có COO,US,1,2.77,0.28,0,3.05,,,
CDV-224-22,,869367906,44879,175457-ED TH.C6.8,7150175457,3283463,có COO,US,2,866.01,86.6,0,952.61,,,
CDV-225-22,,869367939,14-Nov-2022,175457-ED TH.C6.8-TDM,7150175457,3283463,có COO,PL,1,866.01,86.6,0,952.61,,,
CDV-226-22,,869368281,44881,175660-PLG-ED-HVM,7150175660,3926534,có COO,US,1,162.18,16.22,0,178.4,,,
CDV-227-22,,869368463,44882,156622-ED-REPLACI,7150156622,3010617,,US,1,8.75,0.88,0,9.63,,,
CDV-228-22,,869368090,44880,173320-ED-TDM1,7150173320,4060394,có COO,US,1,5829,0,0,5829,,,
CDV-229-22,,869368700,18-Nov-2022,175660-PLG-ED-HVM,7150175660,3009330,có COO,US,8,2.21,0.22,0,2.43,,,
CDV-229-22,,869368592,18-Nov-2022,174863-ED-LTN,7150174863,68910,có COO,US,48,2.14,0,0,2.14,,,
CDV-229-22,,869368592,18-Nov-2022,174863-ED-LTN,7150174863,131026,có COO,US,16,1.07,0,0,1.07,,,
CDV-230-23,,869368313,44882,175457-ED TH.C6.8,7150175457,3283463,,US,1,866.01,86.6,0,952.61,,,
CDV-231-22,,869368131,15-Nov-2022,175863-ED-DTH,7150175863,4089431,có COO,US,1,532.65,53.27,0,585.92,,,
CDV-231-22,,869368131,15-Nov-2022,175863-ED-DTH,7150175863,4921473,có COO,MX,1,178.89,17.89,0,196.78,,,
CDV-232-22,,869368881,22-Nov-2022,175660-PLG-ED-HVM,7150175660,4070054,có COO,US,3,3.72,0.37,0,4.09,,,
CDV-232-22,,869368880,22-Nov-2022,176332-ED-LTN,7150176332,4089848,có COO,US,1,1313.16,14.03,0,1327.19,,,
CDV-232-22,,869368880,22-Nov-2022,176207-WA-DTHG,7150176207,4327643,có COO,CN,1,54.67,14.04,0,68.71,,,
CDV-232-22,,869368880,22-Nov-2022,176207-WA-DTHG,7150176207,4903138,có COO,US,1,8.55,14.04,0,22.59,,,
CDV-232-22,,869368880,22-Nov-2022,176207-WA-DTHG,7150176207,4975226,có COO,MX,1,4.5,14.03,0,18.53,,,
CDV-232-22,,869368880,22-Nov-2022,176332-ED-LTN,7150176332,3924796,có COO,US,3,20.86,14.03,0,34.89,,,
CDV-232-22,,869368880,22-Nov-2022,176332-ED-LTN,7150176332,3634468,có COO,GB,2,24.88,14.02,0,38.9,,,
CDV-232-22,,869368880,22-Nov-2022,176332-ED-LTN,7150176332,5269379,có COO,MX,1,22.36,14.03,0,36.39,,,
CDV-232-22,,869368880,22-Nov-2022,176332-ED-LTN,7150176332,3917123,có COO,US,1,95.33,14.04,0,109.37,,,
CDV-232-22,,869368879,22-Nov-2022,176207-WA-DTHG,7150176207,3963988,có COO,US,2,1.82,0,0,1.82,,,
CDV-232-22,,869368879,22-Nov-2022,176207-WA-DTHG,7150176207,3963991,có COO,MX,2,3.2,0,0,3.2,,,
CDV-233-22,,869367937,14-Nov-2022,173210-WA-DTHG,7150173210,3178743,,GB,1,447.09,0,0,447.09,,,
CDV-233-22,,869368020,15-Nov-2022,175323-WA-DTHG,7150175323,3917123,,US,1,95.33,0,0,95.33,,,
CDV-234-22,,869369031,44888,176332-ED-LTN,7150176332,3967440,có COO,IN,1,1379.87,137.99,0,1517.86,,,
CDV-235-22,,869369392,28-Nov-2022,176332-ED-LTN,7150176332,3957544,có COO,CN,3,152.7,15.27,0,167.97,,,
CDV-235-22,,869369391,28-Nov-2022,176735-ED-HVM,7150176735,5413002,,CN,1,172.29,17.229,0,189.519,,,
CDV-235-22,,869369390,28-Nov-2022,174273-ED-LTN,7150174273,4024919,,US,1,96.53,0,0,96.53,,91.5361,
CDV-236-22,,869369564,29-Nov-2022,176332-ED-LTN,7150176332,3922488,có COO,IN,18,41.76,4.176,0,45.936,,,
CDV-237-22,,869369791,01-Dec-2022,169564-REPLACING22-HVM,7150169564,135144,,MX,10,13.07,0,0,13.07,,,
CDV-237-22,,869369791,01-Dec-2022,170854-IOF-TDM,7150170854,3411845,,MX,1,705.65,0,0,705.65,,,
CDV-237-22,,869369791,01-Dec-2022,175660-PLG-ED-HVM2,7150175660,3902114,,GB,2,0.09,0,0,0.09,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,118227, ,IN,1,2.56,0,0,2.56,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3081953,,US,1,19.26,0,0,19.26,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,S 959 E,,CN,1,5.29,0,0,5.29,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3883679,,US,1,9.71,0,0,9.71,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3906436,,GB,1,17.46,0,0,17.46,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3907860,,US,32,1.06,0,0,1.06,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3910686,,US,1,4.27,0,0,4.27,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3920946,,GB,2,268.03,0,0,268.03,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3922639,,IT,4,11.51,0,0,11.51,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,4003263,,US,1,56.47,0,0,56.47,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,3071497,,MX,6,283.93,0,0,283.93,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,4058094,,US,1,63.83,0,0,63.83,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,4069903,,US,1,33.89,0,0,33.89,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,4070253,,US,1,62.15,0,0,62.15,,,
CDV-237-22,,869369791,01-Dec-2022,175690-PLG-PL1-HVM,7150175690,4894218,,US,6,4.29,0,0,4.29,,,
CDV-237-22,,869369791,01-Dec-2022,175715-IOF-PTP,7150175715,0300-4625,,US,1,215.9,0,0,215.9,,,
CDV-237-22,,869369791,01-Dec-2022,175825-IOF-TDM,7150175825,3802322,,BR,6,136.75,0,0,136.75,,,
CDV-237-22,,869369791,01-Dec-2022,175825-IOF-TDM,7150175825,3906659,,US,10,1.87,0,0,1.87,,,
CDV-237-22,,869369791,01-Dec-2022,175833-IOF-TDM,7150175833,3802325,,BR,6,226.6,0,0,226.6,,,
CDV-237-22,,869369791,01-Dec-2022,175833-IOF-TDM,7150175833,3906659,,US,10,1.87,0,0,1.87,,,
CDV-237-22,,869369791,01-Dec-2022,175833-IOF-TDM,7150175833,5333477,,US,2,67.97,0,0,67.97,,,
CDV-237-22,,869369791,01-Dec-2022,175833-IOF-TDM,7150175833,2897691,,IN,1,55.76,0,0,55.76,,,
CDV-237-22,,869369791,01-Dec-2022,175874-IOF-LTN,7150175874,5297641,,DE,1,181.91,0,0,181.91,,,
CDV-237-22,,869369791,01-Dec-2022,175874-IOF-LTN,7150175874,4954905,,US,4,4.05,0,0,4.05,,,
CDV-237-22,,869369791,01-Dec-2022,176018-IOF-LTN,7150176018,5292708,,MX,10,20.28,0,0,20.28,,,
CDV-237-22,,869369791,01-Dec-2022,176018-IOF-LTN,7150176018,2892092,,US,1,725,0,0,725,,,
CDV-237-22,,869369791,01-Dec-2022,176022-IOF-HVM,7150176022,A054Y263,,IN,1,27.4,0,0,27.4,,,
CDV-237-22,,869369791,01-Dec-2022,176022-IOF-HVM,7150176022,A061N795,,IN,1,43.58,0,0,43.58,,,
CDV-237-22,,869369791,01-Dec-2022,176024-IOF-HVM1,7150176024,5413003,,CN,1,208.48,0,0,208.48,,,
CDV-237-22,,869369790,01-Dec-2022,173391-IOF-TDM,7150173391,4083012,,US,1,913.55,0,0,913.55,,,
CDV-237-22,,869369790,01-Dec-2022,168123-MINNING SER STOCK,7150168123,5373849,,HU,6,17.82,0,0,17.82,,,
CDV-237-22,,869369790,01-Dec-2022,168123-MINNING SER STOCK,7150168123,5412987,,CN,1,7.12,0,0,7.12,,,
CDV-237-22,,869369790,01-Dec-2022,168123-MINNING SER STOCK,7150168123,3085185,,US,1,22.81,0,0,22.81,,,
CDV-237-22,,869369790,01-Dec-2022,168126-POWERGEN STOCK,7150168126,A055G562,,GB,2,70.06,0,0,70.06,,,
CDV-237-22,,869369790,01-Dec-2022,171165-NV-TDM,7150171165,3802356,,US,11,7.02,0,0,7.02,,,
CDV-237-22,,869369790,01-Dec-2022,171165-NV-TDM,7150171165,3802356,,IN,1,7.02,0,0,7.02,,,
CDV-237-22,,869369790,01-Dec-2022,171260-IOF-DTH1,7150171260,3934048,,MX,1,20.96,0,0,20.96,,,
CDV-237-22,,869369790,01-Dec-2022,172369-IOF-BTD1,7150172369,3917123,,US,1,95.33,0,0,95.33,,,
CDV-237-22,,869369790,01-Dec-2022,173391-IOF-TDM,7150173391,3044360,,US,4,2.22,0,0,2.22,,,
CDV-237-22,,869369790,01-Dec-2022,173391-IOF-TDM,7150173391,3044360,,US,2,2.22,0,0,2.22,,,
CDV-237-22,,869369790,01-Dec-2022,173792-IOF-PTP,7150173792,178376,,CN,2,17.22,0,0,17.22,,,
CDV-237-22,,869369790,01-Dec-2022,173792-IOF-PTP,7150173792,3040377,,CN,2,21.24,0,0,21.24,,,
CDV-237-22,,869369790,01-Dec-2022,173897-IOF-BTD2,7150173897,5579210,,US,2,437.23,0,0,437.23,,,
CDV-237-22,,869369790,01-Dec-2022,175278-SERVICE-SS,7150175278,4954905,,US,8,4.05,0,0,4.05,,,
CDV-237-22,,869369790,01-Dec-2022,175278-SERVICE-SS,7150175278,5412987,,CN,2,7.12,0,0,7.12,,,
CDV-237-22,,869369790,01-Dec-2022,175278-SERVICE-SS,7150175278,A055G562,,GB,2,70.06,0,0,70.06,,,
CDV-237-22,,869369790,01-Dec-2022,175278-SERVICE-SS,7150175278,E000-24403/1P,,GB,2,191.62,0,0,191.62,,,
CDV-237-22,,869369790,01-Dec-2022,175278-SERVICE-SS,7150175278,3802924,,US,12,11.3,0,0,11.3,,,
CDV-237-22,,869369790,01-Dec-2022,175278-SERVICE-SS,7150175278,3802967,,US,12,9.78,0,0,9.78,,,
CDV-237-22,,869369790,01-Dec-2022,175660-PLG-ED-HVM1,7150175660,3906733,,US,4,5.18,0,0,5.18,,,
CDV-238-22,,869369691,30-Nov-2022,175660-PLG-ED-HVM,7150175660,4070054,,US,5,3.72,0,0,3.72,,,
CDV-238-22,,869369689,30-Nov-2022,168885-WA-DTHG,7150168885,A051L546,,US,1,2929.59,0,0,2929.59,,,
CDV-238-22,,869369581,29-Nov-2022,175660-PLG-ED-HVM,7150175660,70622,,US,1,4.64,0,0,4.64,,,
CDV-239-22,,869369690,30-Nov-2022,176423-ED-TDM,7150176423,3288689,,CN,1,28.81,2.881,0,31.691,,,
CDV-239-22,,869369690,30-Nov-2022,175036-WA-NTV,7150175036,4023038,,US,1,331.17,0,0,331.17,,,
CDV-240-22,,869369013,23-Nov-2022,176207-WA-DTHG,7150176207,5317051,,US,1,7.53,0,0,7.53,,,
CDV-240-22,,869368944,22-Nov-2022,176332-ED-LTN,7150176332,4089649,có COO,US,3,152.95,15.295,0,168.245,,,
CDV-241-22,,869369882,01-Dec-2022,176332-ED-LTN,7150176332,3634468,có COO,GB,1,24.88,2.488,0,27.368,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,5541095,,CN,4,1119.06,0,0,1119.06,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN,7150176331,3646323RX,,IN,12,734.34,200,0,934.34,,,
CDV-242-22,,869370257,05-Dec-2022,166249-SAFETY STOCK,7150166249,A051L546,,US,2,2929.59,0,0,2929.59,,,
CDV-242-22,,869370257,05-Dec-2022,170854-IOF-TDM,7150170854,3411845,,MX,2,705.65,0,0,705.65,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN,7150176331,288209RX,,IN,2,2235.45,0,0,2235.45,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN,7150176331,3634648RX,,IN,1,2983.79,275,0,3258.79,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN,7150176331,3802301RX,,US,1,1035.15,150,0,1185.15,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,205230,,IN,11,32.42,0,0,32.42,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3629687,,US,3,72.62,0,0,72.62,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3634471,,US,3,69.17,0,0,69.17,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3909548,,US,3,39.78,0,0,39.78,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3910810,,IN,18,46.25,0,0,46.25,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3910811,,IN,18,44.99,0,0,44.99,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3917123,,US,1,95.33,0,0,95.33,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3924796,,US,2,20.86,0,0,20.86,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3937214,,US,18,5.18,0,0,5.18,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3938156,,US,3,17.51,0,0,17.51,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3970463,,US,3,18.56,0,0,18.56,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,2897694,,IN,1,18.21,0,0,18.21,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,4089848,,US,1,1313.16,0,0,1313.16,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,4327021,,IN,1,43.86,0,0,43.86,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,4334438,,US,1,3516.19,0,0,3516.19,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,4936174,,MX,12,48.36,0,0,48.36,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,5292738,,MX,3,27.3,0,0,27.3,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,5690179,,CN,3,35.21,0,0,35.21,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,AK4038SS,,US,3,54.7,0,0,54.7,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3043909,,JP,12,38.89,0,0,38.89,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3052906,,US,3,17.72,0,0,17.72,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3053478,,IN,12,55.21,0,0,55.21,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3053479,,IN,12,67,0,0,67,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3626728,,GB,6,229.61,0,0,229.61,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3929042,,BR,3,321.6,0,0,321.6,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3957544,,CN,3,152.7,0,0,152.7,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3918973,,AE,1,2070.3,0,0,2070.3,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3802100,,BR,6,131.66,0,0,131.66,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,5690179,,CN,3,35.21,0,0,35.21,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3934048,,MX,6,20.96,0,0,20.96,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3635074,,CN,1,221.2,0,0,221.2,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3638282,,US,1,78.96,0,0,78.96,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN4,7150176331,3348327,,US,1,152.08,0,0,152.08,,,
CDV-242-22,,869370257,05-Dec-2022,176341-IOF-LTN,7150176341,3408324,,US,1,781.97,0,0,781.97,,,
CDV-242-22,,869370257,05-Dec-2022,176551-IOF-LTN,7150176551,4096184,,JP,1,205.12,0,0,205.12,,,
CDV-242-22,,869370257,05-Dec-2022,176551-IOF-LTN,7150176551,4095496,,JP,1,50.23,0,0,50.23,,,
CDV-242-22,,869370257,05-Dec-2022,176551-IOF-LTN,7150176551,0300-4725,,HK,1,1647.72,0,0,1647.72,,,
CDV-242-22,,869370257,05-Dec-2022,176551-IOF-LTN,7150176551,0300-4306,,MY,1,439.43,0,0,439.43,,,
CDV-242-22,,869370257,05-Dec-2022,176608-IOF-TDM,7150176608,3062322,,PL,2,727.67,0,0,727.67,,,
CDV-242-22,,869370257,05-Dec-2022,176736-IOF-PTP1,7150176736,4945300,,MX,1,29.33,0,0,29.33,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN,7150176331,4376119RX,,IN,1,536.63,220,0,756.63,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,205230,,IN,19,32.42,0,0,32.42,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,4090013,,DE,12,630.78,0,0,630.78,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3007525,,IN,12,242.91,0,0,242.91,,83.3,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3609962,,MX,9,437.67,0,0,437.67,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN2,7150176331,3053476,,IN,12,53.48,0,0,53.48,,,
CDV-242-22,,869370257,05-Dec-2022,176331-IOF-LTN3,7150176331,3650900,,IT,16,30.38,0,0,30.38,,,
CDV-242-22,,869370256,05-Dec-2022,168123-MINNING SER STOCK,7150168123,3092484,,JP,12,12.32,0,0,12.32,,,
CDV-242-22,,869370256,05-Dec-2022,168123-MINNING SER STOCK,7150168123,5594377,,CN,2,240.23,0,0,240.23,,,
CDV-242-22,,869370256,05-Dec-2022,168123-MINNING SER STOCK,7150168123,5594382,,CN,1,239.19,0,0,239.19,,,
CDV-242-22,,869370256,05-Dec-2022,168123-MINNING SER STOCK,7150168123,5491993,,US,2,16.88,0,0,16.88,,,
CDV-242-22,,869370256,05-Dec-2022,168123-MINNING SER STOCK,7150168123,5594381,,CN,1,252.27,0,0,252.27,,,
CDV-242-22,,869370256,05-Dec-2022,168123-MINNING SER STOCK,7150168123,5594378,,CN,1,258.8,0,0,258.8,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,A54G527,,IN,1,554.43,0,0,554.43,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,0300-4721-16,,US,1,101.14,0,0,101.14,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,E000-23412/1P,,GB,1,191.62,0,0,191.62,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,0193-0529-01,,MX,2,25.72,0,0,25.72,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,A049F209,,IN,2,37.5,0,0,37.5,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,0327-1617-01,,CN,1,738.92,0,0,738.92,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,0193-0444,,US,1,64.21,0,0,64.21,,,
CDV-242-22,,869370256,05-Dec-2022,168126-POWERGEN STOCK,7150168126,RSK-6001,,GB,1,175.84,0,0,175.84,,,
CDV-242-22,,869370256,05-Dec-2022,170039-PORT-LTN4,7150170039,3957592,,JP,5,252.26,0,0,252.26,,,
CDV-242-22,,869370256,05-Dec-2022,172042-IOF-BTD1,7150172042,4089278,,US,1,121.61,0,0,121.61,,,
CDV-242-22,,869370256,05-Dec-2022,172209-IOF-PTP1,7150172209,3034572,,IN,1,135.97,0,0,135.97,,,
CDV-242-22,,869370256,05-Dec-2022,172369-IOF-BTD1,7150172369,3034572,,IN,1,135.97,0,0,135.97,,,
CDV-242-22,,869370256,05-Dec-2022,173391-IOF-TDM,7150173391,3411845,,MX,1,705.65,0,0,705.65,,,
CDV-242-22,,869370256,05-Dec-2022,173391-IOF-TDM,7150173391,4025159,,US,1,170.5,0,0,170.5,,,
CDV-242-22,,869370256,05-Dec-2022,173719-IOF-HVM1,7150173719,0213273,,IN,1,42.93,0,0,42.93,,,
CDV-242-22,,869370256,05-Dec-2022,173897-IOF-BTD2,7150173897,4938613,,CN,1,34.07,0,0,34.07,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,3943449,,US,12,8.46,0,0,8.46,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,4924925,,US,5,184.48,0,0,184.48,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,5303406,,US,24,4.38,0,0,4.38,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,5594377,,CN,3,240.23,0,0,240.23,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,3092484,,JP,12,12.32,0,0,12.32,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,5594378,,CN,1,258.8,0,0,258.8,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,5594381,,CN,1,252.27,0,0,252.27,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,0327-1418,,CN,2,1724.13,0,0,1724.13,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,A044F796,,IN,2,68.1,0,0,68.1,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,A048L463,,IN,1,25.41,0,0,25.41,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,A049F209,,IN,1,37.5,0,0,37.5,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,A054G527,,IN,2,554.43,0,0,554.43,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,E000-23412/1P,,GB,1,191.62,0,0,191.62,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,RSK-6001,,GB,1,175.84,0,0,175.84,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,3906854,,DE,4,6.8,0,0,6.8,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,3942748,,IN,6,47.74,0,0,47.74,,,
CDV-242-22,,869370256,05-Dec-2022,175278-SERVICE-SS,7150175278,3942749,,IN,6,50.48,0,0,50.48,,,
CDV-242-22,,869370256,05-Dec-2022,175660-PLG-ED-HVM1,7150175660,3912900,,US,1,2.98,0,0,2.98,,,
CDV-242-22,,869370207,05-Dec-2022,161605-PORT-LTN,7150161605,5693781,,US,24,52.16,0,0,52.16,,,
CDV-242-22,,869370204,05-Dec-2022,167512-SSA-PTP,7150167512,3650900,,IT,357,12,0,0,12,,,
CDV-242-22,,869370204,05-Dec-2022,167512-SSA-PTP,7150167512,AR12250,,US,2,355,0,0,355,,,
CDV-242-22,,869370204,05-Dec-2022,169646-ISX15-22,7150169646,5473000,,CN,2,54,0,0,54,,,
CDV-242-22,,869370204,05-Dec-2022,169646-ISX15-22,7150169646,4376430,,CN,1,48,0,0,48,,,
CDV-242-22,,869370204,05-Dec-2022,167512-SSA-PTP,7150167512,AR12250,,US,9,355,0,0,355,,,
CDV-242-22,,869370204,05-Dec-2022,169646-ISX15-22,7150169646,5473000,,CN,1,54,0,0,54,,,
CDV-242-22,,869370204,05-Dec-2022,169646-ISX15-22,7150169646,3689567,,US,9,120,0,0,120,,,
CDV-243-22,,869370053,02-Dec-2022,171260-REPLACING-DTH,7150171260,3802520,,US,4,7.41,0.741,0,8.151,,,
CDV-243-22,,869370039,02-Dec-2022,175457-ED TH.C6.8-TDM,7150175457,3283463,có COO,GB,1,866.01,0,0,866.01,,,
CDV-244-22,,869370569,07-Dec-2022,169764-IOF-BTD,7150169764,4371902,có COO,CN,1,1045.64,0,0,1045.64,,,
