Sales document,Sold-To Party,Material Description,Sales Document Type,Delivery Date,Document Date,Overall Status Item Description,Order Quantity (Item),Confirmed Quantity (Item),Material,Plant,Batch,Net Price
2300083172,121042810,5333477-bo dieu chinh do cang day cu roa,ZTEC,12/21/2022,11/15/2022,Completed,2,2,600074285,VNT0,,"2,847,000"
2300083172,121042810,3802325-voi phun may den,ZTEC,12/21/2022,11/15/2022,Completed,6,6,600001484,VNT0,,"9,216,000"
2300083167,121134664,LF16011-Lubefilter,ZKB,11/14/2022,11/14/2022,Open,1,1,600002907,VN49,,0
2300083167,121134664,0149-2967 - ELEMENT-FUEL FILTER,ZKB,11/14/2022,11/14/2022,Open,1,0,600079935,VN49,,0
2300083167,121134664,880966-Blue7600 15W40API CH-4 18L PL,ZKB,11/14/2022,11/14/2022,Open,1,0,600085241,VN49,,0
2300083166,121134664,LF9050- LUBE FILTER( # LF9024),ZKB,11/14/2022,11/14/2022,Open,8,8,600020051,VNT0,,0
2300083166,121134664,FF5782 - FUELFILTER,ZKB,11/14/2022,11/14/2022,Open,6,0,600079460,VN49,,0
2300083166,121134664,880966-Blue7600 15W40API CH-4 18L PL,ZKB,11/14/2022,11/14/2022,Open,40,0,600085241,VN49,,0
2300083166,121134664,WF2075-Water filter,ZKB,11/14/2022,11/14/2022,Open,4,4,600003098,VN49,,0
2300083165,121134664,LF16011-Lubefilter,ZKB,11/14/2022,11/14/2022,Open,1,1,600002907,VN49,,0
2300083165,121134664,DCA65L-Coolant Water,ZKB,11/14/2022,11/14/2022,Open,2,2,600002627,VN49,,0
2300083165,121134664,0149-2967 - ELEMENT-FUEL FILTER,ZKB,11/14/2022,11/14/2022,Open,1,0,600079935,VN49,,0
2300083164,121134664,WF2075-Water filter,ZKB,11/14/2022,11/14/2022,Open,4,4,600003098,VN49,,0
2300083164,121134664,LF9050- LUBE FILTER( # LF9024),ZKB,11/14/2022,11/14/2022,Open,8,8,600020051,VNT0,,0
2300083164,121134664,FF5782 - FUELFILTER,ZKB,11/14/2022,11/14/2022,Open,6,0,600079460,VN49,,0
2300083164,121134664,DCA65L-Coolant Water,ZKB,11/14/2022,11/14/2022,Open,28,28,600002627,VN49,,0
2300083163,121134664,LF16011-Lubefilter,ZKB,11/14/2022,11/14/2022,Open,1,1,600002907,VN49,,0
2300083163,121134664,0149-2967 - ELEMENT-FUEL FILTER,ZKB,11/14/2022,11/14/2022,Open,1,0,600079935,VN49,,0
2300083163,121134664,880966-Blue7600 15W40API CH-4 18L PL,ZKB,11/14/2022,11/14/2022,Open,1,0,600085241,VN49,,0
2300083162,121134664,WF2075-Water filter,ZKB,11/14/2022,11/14/2022,Open,4,4,600003098,VN49,,0
2300083162,121134664,LF9050- LUBE FILTER( # LF9024),ZKB,11/14/2022,11/14/2022,Open,8,8,600020051,VNT0,,0
2300083162,121134664,FF5782 - FUELFILTER,ZKB,11/14/2022,11/14/2022,Open,6,0,600079460,VN49,,0
2300083162,121134664,880966-Blue7600 15W40API CH-4 18L PL,ZKB,11/14/2022,11/14/2022,Open,40,0,600085241,VN49,,0
2300083161,121134664,0149-2967 - ELEMENT-FUEL FILTER,ZKB,11/14/2022,11/14/2022,Open,1,0,600079935,VN49,,0
2300083161,121134664,LF16011-Lubefilter,ZKB,11/14/2022,11/14/2022,Open,1,1,600002907,VN49,,0
2300083161,121134664,880966-Blue7600 15W40API CH-4 18L PL,ZKB,11/14/2022,11/14/2022,Open,1,0,600085241,VN49,,0
2300083160,121134664,LF9050- LUBE FILTER( # LF9024),ZKB,11/14/2022,11/14/2022,Open,2,2,600020051,VN49,,0
2300083160,121134664,FF5782NN-NANONETFF/FWSSPINONMETALNONMETA,ZKB,11/14/2022,11/14/2022,Open,6,0,600104626,VN49,,0
2300083160,121134664,LF9050- LUBE FILTER( # LF9024),ZKB,11/14/2022,11/14/2022,Open,6,6,600020051,VNT0,,0
2300083160,121134664,WF2075-Water filter,ZKB,11/14/2022,11/14/2022,Open,4,4,600003098,VN49,,0
2300083160,121134664,880966-Blue7600 15W40API CH-4 18L PL,ZKB,11/14/2022,11/14/2022,Open,40,0,600085241,VN49,,0
2300083158,121106285,5404408-Xy lanh,ZKE,11/9/2022,11/11/2022,Completed,6,6,600089678,VN49,,"4,993,000"
2300083158,121106285,3950661-Bac bien,ZKE,11/9/2022,11/11/2022,Completed,12,12,600002023,VN49,,"323,000"
2300083157,121123953,"3050692-Switch, magnetic",ZKB,11/11/2022,11/11/2022,Completed,1,1,600000793,VN49,,0
2300083153,121134398,300-4634 - VOLT REG KIT,ZTEC,1/19/2023,11/10/2022,Open,1,0,600026940,VN49,,"6,253,000"
2300083153,121134398,300-4625 - GOV KIT-PCC,ZTEC,1/19/2023,11/10/2022,Open,1,0,600026908,VN49,,"7,908,000"
2300083152,121134398,300-5181-Mach dieu khien,ZTEC,12/7/2022,11/10/2022,Completed,1,1,600010489,VN49,,"34,450,000"
2300083151,121155588,LF3346-Loc dau (ma Perkin p/n 091-136),ZTEC,11/10/2022,11/10/2022,Completed,6,6,600002927,VN49,,"314,000"
2300083151,121155588,SEV551A4-Loc gio (ma Perkin p/n 901-016),ZTEC,11/10/2022,11/10/2022,Completed,2,2,600104014,VN49,,"5,350,000"
2300083151,121155588,FF5039-Loc dau (ma Perkin p/n 901-227),ZTEC,11/10/2022,11/10/2022,Completed,2,2,600002666,VN49,,"351,000"
2300083150,121020310,AH1100-Airhousing,ZKB,11/11/2022,11/10/2022,Completed,1,1,600002587,VN49,,0
2300083150,121020310,LF3325-Lube filter,ZKB,11/11/2022,11/10/2022,Completed,1,1,600002918,VN49,,0
2300083149,121042810,FS19605-loc tho nhien lieu may den 1030,ZTEC,12/21/2022,11/10/2022,Completed,2,2,600002774,VNT0,,"291,000"
2300083149,121042810,LF3349-phin loc dau nhon 3908615,ZTEC,12/21/2022,11/10/2022,Completed,2,2,600002930,VNT0,,"118,000"
2300083149,121042810,FS20028 - phin loc nhien lieu,ZTEC,12/21/2022,11/10/2022,Open,12,0,600107234,VN49,,"572,000"
2300083149,121042810,3906659-gioang kim phun,ZTEC,12/21/2022,11/10/2022,Completed,6,6,600001779,VNT0,,"78,000"
2300083149,121042810,FF5461-loc tinh dau dot 3931063,ZTEC,12/21/2022,11/10/2022,Completed,4,4,600087360,VNT0,,"283,000"
2300083149,121042810,3802322-kim phun,ZTEC,12/21/2022,11/10/2022,Completed,6,6,600001483,VNT0,,"5,562,000"
2300083148,121149663,FS1013-Loc tach nuoc nhien lieu,ZTEC,11/29/2022,11/10/2022,Completed,4,4,600022138,VN49,,"1,512,000"
2300083148,121149663,WF2076-Loc nuoc,ZTEC,11/29/2022,11/10/2022,Completed,5,5,600003099,VN49,,"511,000"
2300083142,121114797,4940552-Ong dau,ZTEC,11/9/2022,11/9/2022,Completed,2,2,600073518,VN49,,"1,803,000"
2300083141,121020502,4955149-Kim phun,ZTEC,11/15/2022,11/9/2022,Completed,1,1,600095868,VN49,,"31,190,000"
2300083139,121106285,5404408-Xy lanh,ZKB,11/9/2022,11/9/2022,Completed,6,6,600089678,VN49,,0
2300083139,121106285,3950661-Bac bien,ZKB,11/9/2022,11/9/2022,Completed,12,12,600002023,VN49,,0
2300083136,121139400,"""4942463 - HEAD , CYLINDER""",ZKB,6/7/2023,11/9/2022,Open,1,0,600004250,VN49,,0
2300083136,121139400,"5473305 - KIT,WATER PUMP",ZKB,6/7/2023,11/9/2022,Open,1,0,600096180,VN49,,0
2300083136,121139400,"4078321-PUMP,INJECTION BOSCH",ZKB,6/7/2023,11/9/2022,Open,1,0,600084458,VN49,,0
2300083136,121139400,707330-Motor Starting,ZKB,6/7/2023,11/9/2022,Open,1,0,600002227,VN49,,0
2300083136,121139400,"3282322-COUPLING,ELBOW HOSE",ZKB,6/7/2023,11/9/2022,Open,1,0,600112726,VN49,,0
2300083136,121139400,"4058340-HOSE,ELBOW",ZKB,6/7/2023,11/9/2022,Open,1,0,600112796,VN49,,0
2300083136,121139400,"4089878-TURBOCHARGER,HX40",ZKB,6/7/2023,11/9/2022,Open,1,0,600112813,VN49,,0
2300083136,121139400,"3926518-HOUSING,GEAR",ZKB,6/7/2023,11/9/2022,Open,1,0,600112774,VN49,,0
2300083136,121139400,"3920960-BRACKET,FILTER",ZKB,6/7/2023,11/9/2022,Open,1,0,600112764,VN49,,0
2300083136,121139400,"3918941-CONNECTION,WATER TRANSFER",ZKB,6/7/2023,11/9/2022,Open,1,0,600112762,VN49,,0
2300083136,121139400,"4058095-HOSE,FLEXIBLE",ZKB,6/7/2023,11/9/2022,Open,1,0,600112795,VN49,,0
2300083136,121139400,"4069781-TUBE,INJECTOR FUEL SUPPLY",ZKB,6/7/2023,11/9/2022,Open,1,0,600112802,VN49,,0
2300083136,121139400,"3924146-BUSHING,REDUCING PIPE",ZKB,6/7/2023,11/9/2022,Open,2,0,600112770,VN49,,0
2300083135,121139400,108722-CLIP,ZKB,12/28/2022,11/9/2022,Completed,1,1,600089519,VN49,,0
2300083135,121139400,"3037236-seal,o ring",ZKB,12/28/2022,11/9/2022,Completed,1,1,600000731,VN49,,0
2300083135,121139400,"3900630-SCREW,HEX FLANGE HEAD CAP",ZKB,12/28/2022,11/9/2022,Completed,2,2,600065619,VN49,,0
2300083135,121139400,"3903990 - SCREW,HEX FLANGE HEAD CAP",ZKB,12/28/2022,11/9/2022,Completed,1,1,600001724,VN49,,0
2300083135,121139400,"3919687-CONNECTOR, FEMALE",ZKB,12/28/2022,11/9/2022,Completed,2,2,600052069,VN49,,0
2300083135,121139400,"3924389 - WASHER,SEALING",ZKB,12/28/2022,11/9/2022,Completed,2,2,600081569,VN49,,0
2300083135,121139400,3934085 - NOI,ZKB,12/28/2022,11/9/2022,Completed,1,1,600075228,VN49,,0
2300083135,121139400,"178957- INDICATOR, RESTRICTION",ZKB,12/28/2022,11/9/2022,Completed,1,1,600018771,VN49,,0
2300083135,121139400,"3920946 - CONNECTION,WATER TRANSFER",ZKB,12/28/2022,11/9/2022,Completed,1,1,600095679,VN49,,0
2300083135,121139400,"3008468-PLUG,PIPE",ZKB,12/28/2022,11/9/2022,Completed,1,1,600065611,VN49,,0
2300083135,121139400,"3909548-Hose, flexible",ZKB,12/28/2022,11/9/2022,Completed,1,1,600001800,VN49,,0
2300083135,121139400,3906619-Pipe Plug,ZKB,12/28/2022,11/9/2022,Completed,2,2,600089577,VN49,,0
2300083135,121139400,"3908092 - PLUG,EXPANSION",ZKB,12/28/2022,11/9/2022,Completed,3,3,600095677,VN49,,0
2300083135,121139400,3908221-Coupling elbow hose,ZKB,12/28/2022,11/9/2022,Completed,1,1,600089580,VN49,,0
2300083135,121139400,"012574000-CLAMP,T BOLT",ZKB,12/28/2022,11/9/2022,Completed,3,3,600111877,VN49,,0
2300083135,121139400,"3916518 - SCREW,HEXAGON HEAD CAP",ZKB,12/28/2022,11/9/2022,Completed,8,8,600095678,VN49,,0
2300083135,121139400,"3921926-Gasket, turbocharger",ZKB,12/28/2022,11/9/2022,Completed,1,1,600001894,VN49,,0
2300083135,121139400,3922842-Clamp hose,ZKB,12/28/2022,11/9/2022,Completed,4,4,600089584,VN49,,0
2300083135,121139400,"3903112-CREW, HEX FLANGE HEAD",ZKB,12/28/2022,11/9/2022,Completed,4,4,600027165,VN49,,0
2300083135,121139400,3929012-GASKET,ZKB,12/28/2022,11/9/2022,Completed,6,6,600045642,VN49,,0
2300083135,121139400,"3936993 -VGASKET,COVER",ZKB,12/28/2022,11/9/2022,Completed,1,1,600080398,VN49,,0
2300083135,121139400,"""3970409-HOSE, PLAIN""",ZKB,12/28/2022,11/9/2022,Completed,2,2,600031116,VN49,,0
2300083135,121139400,"3918109 - SCREW,HEX FLANGE HEAD CAP",ZKB,12/28/2022,11/9/2022,Completed,18,18,600079775,VN49,,0
2300083135,121139400,3924731-Aftercooler,ZKB,12/28/2022,11/9/2022,Completed,1,1,600001904,VN49,,0
2300083135,121139400,"3922844-Clamp, Hose",ZKB,12/28/2022,11/9/2022,Completed,2,2,600001898,VN49,,0
2300083135,121139400,"3902425-WASHER,SEALING",ZKB,12/28/2022,11/9/2022,Completed,2,2,600082636,VN49,,0
2300083135,121139400,3917729-Screws Hex,ZKB,12/28/2022,11/9/2022,Completed,12,12,600001855,VN49,,0
2300083135,121139400,"3960043 - SREW , HEX FLANGE HEA",ZKB,12/28/2022,11/9/2022,Completed,14,14,600003724,VN49,,0
2300083135,121139400,"5264569-GASKET, OIL DRAIN",ZKB,12/28/2022,11/9/2022,Completed,1,1,600032737,VN49,,0
2300083135,121139400,"3902662-NUT,HEXAGON FLANGE",ZKB,12/28/2022,11/9/2022,Completed,4,4,600104836,VN49,,0
2300083135,121139400,5259499-SEAL OIL,ZKB,12/28/2022,11/9/2022,Completed,1,1,600052390,VN49,,0
2300083135,121139400,"3910248 - PLUG,O RING",ZKB,12/28/2022,11/9/2022,Completed,1,1,600107281,VN49,,0
2300083135,121139400,3909394 - DRAINCOCK,ZKB,12/28/2022,11/9/2022,Completed,1,1,600107269,VN49,,0
2300083135,121139400,3912473-Seal O Ring,ZKB,12/28/2022,11/9/2022,Completed,1,1,600001822,VN49,,0
2300083135,121139400,"3920447 - SCREW,HEX FLANGE HEAD CAP",ZKB,12/28/2022,11/9/2022,Completed,12,12,600107631,VN49,,0
2300083135,121139400,"""3933384 - COV, RER""",ZKB,12/28/2022,11/9/2022,Completed,1,1,600015380,VN49,,0
2300083135,121139400,"3991306 - SCREW,HEX FLANGE HEAD CAP",ZKB,12/28/2022,11/9/2022,Completed,8,8,600080529,VN49,,0
2300083135,121139400,3008400-Gasket Lube oil Pump,ZKB,12/28/2022,11/9/2022,Completed,1,1,600000584,VN49,,0
2300083135,121139400,3910260-Seal O Ring,ZKB,12/28/2022,11/9/2022,Completed,1,1,600001803,VN49,,0
2300083135,121139400,"3925561 - DAMPER,RUBBER VIBRATION",ZKB,2/1/2023,11/9/2022,Open,1,0,600096179,VN49,,0
2300083135,121139400,"3903924 PIN,TIMING (MR)",ZKB,12/28/2022,11/9/2022,Completed,1,1,600080473,VN49,,0
2300083135,121139400,3913994-Seal O Ring,ZKB,12/28/2022,11/9/2022,Completed,1,1,600001832,VN49,,0
2300083135,121139400,3939353-Gasket Gear Cover,ZKB,12/28/2022,11/9/2022,Completed,1,1,600080507,VN49,,0
