Plant,Document Date,Storage Location,Purchasing Document,Item,Vendor/supplying plant,Material,Short Text,Deletion indicator,Order Quantity,Order Price Unit,Net price,Net Order Value,Still to be delivered (qty),Still to be invoiced (qty),Purchasing Group,Shipment Date,Still to be delivered (value),Still to be invoiced (val.)
VN49,8/15/2022,1100,7150168088,30,21503044,600003102,WF2126-Water Filter,,12,PC,27.05,324.60,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168089,10,21503044,600002813,HF35255-Hydfilter,,30,PC,5.72,171.60,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168089,20,21503044,600002433,AF25627-Air Fliter,,30,PC,38.32,"1,149.60",0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168090,10,21503044,600021075,HF28813 - HYDFILTER,,30,PC,20.77,623.10,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168090,20,21503044,600003586,HF28894-HYDRAULIC FILTER,,12,PC,54.99,659.88,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168091,10,21503044,600002566,AF872-Air filter,,12,PC,25.63,307.56,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168092,10,21503044,600002748,FS1251-Fulwtrsep,,12,PC,8.34,100.08,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168092,20,21503044,600002750,FS1280-Fulwtrsep,,12,PC,5.64,67.68,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168093,10,21503044,600003081,LF9009-Lube filter,,60,PC,27.99,"1,679.40",0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168093,20,21503044,600015760,FF5421 - FUELFILTER,,60,PC,8.30,498.00,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168093,30,21503044,600081260,LF14000NN-OIL FILTER COMBO SPINON,,18,PC,30.53,549.54,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168095,10,21503044,600003033,LF3970-Lube filter,,12,PC,7.56,90.72,12,12,V43,,90.72,90.72
VN49,8/15/2022,1100,7150168095,20,21503044,600003096,WF2073-Water filter,,12,PC,10.53,126.36,12,12,V43,,126.36,126.36
VN49,8/15/2022,1100,7150168123,10,21500157,600104346,"5373849 - GASKET,RKR LEVER HOUSING",,6,PC,17.82,106.92,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,20,21500157,600027109,"4975617- PUMP, FUEL TRANSFER",,2,PC,225.75,451.50,2,2,V43,,451.50,451.50
VN49,8/15/2022,1100,7150168123,30,21500157,600000982,3092484-Gasket Lever,,12,PC,12.32,147.84,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,40,21500157,600111432,"5594377-SENSOR,PRESSURE",,2,PC,240.23,480.46,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,50,21500157,600015185,3400698 - ALTERNATOR,,1,PC,974.85,974.85,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,60,21500157,600109208,"5491993 - SENSOR,POSITION",,2,PC,16.88,33.76,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,70,21500157,600003776,"3085185 - SENSOR , TEMPERATURE",,1,PC,22.81,22.81,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,80,21500157,600087651,"5412987-BELT,V RIBBED",,1,PC,7.12,7.12,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,90,21500157,600113152,"5594382-SENSOR,PRESSURE",,1,PC,239.19,239.19,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,100,21500157,600113151,"5594381-SENSOR,PRESSURE",,1,PC,252.27,252.27,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168123,110,21500157,600113150,"5594378-SENSOR,PRESSURE",,1,PC,258.80,258.80,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,10,21500157,600073780,4903472- TY DAY DAU,,6,PC,705.65,"4,233.90",0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,20,21500157,600079663,"5303406 - SPRING,VALVE",,24,PC,4.38,105.12,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,30,21500157,600014086,"3802967 -KIT, VALVE EXHAUST",,12,PC,9.78,117.36,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,40,21500157,600066324,"3943450-INSERT, VALVE EXHAUST",,12,PC,8.44,101.28,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,50,21500157,600014085,"3802924 -KIT, VALVE INTAKE",,12,PC,11.30,135.60,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,60,21500157,600066325,"3943449-INSERT, VALVE INTAKE",,12,PC,8.46,101.52,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,70,21500157,600078878,"5316172 - SPRING,VALVE (4936076)",,2,PC,4.46,8.92,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,80,21500157,600078880,"2897333 -  SENSOR,PRS TEMPERATURE",L,1,PC,42.21,42.21,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,90,21500157,600002006,3942748-Rocker Lever intake,,6,PC,47.74,286.44,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168125,100,21500157,600002007,3942749-Rocker Lever exh,,6,PC,50.48,302.88,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,10,21500157,600101580,"A054G527 - INSTALLATION,CONTROL",,1,PC,554.43,554.43,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,20,21500157,600101580,"A054G527 - INSTALLATION,CONTROL",,1,PC,554.43,554.43,1,1,V43,,554.43,554.43
VN49,8/15/2022,1100,7150168126,30,21500157,600000403,193-0529-01 Sensor Temperature,,2,PC,25.72,51.44,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,40,21500157,600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",,2,PC,70.06,140.12,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,50,21500157,600089078,"A049F209-RELAY,CONTROL",,2,PC,37.50,75.00,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,60,21500157,600020528,"300-6314-01 DISPLAY-CNTRL (SYM, EN)",,2,PC,693.61,"1,387.22",1,1,V43,,693.61,693.61
VN49,8/15/2022,1100,7150168126,70,21500157,600072756,5269379- ROLE TRUNG GIAN,,1,PC,22.36,22.36,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,80,21500157,600052758,RSK-6001-RECTIFIER SERVICE KIT,,1,PC,175.84,175.84,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,90,21500157,600070883,E000-23412/1P- DIEU KHIEN DIEN AP,,1,PC,191.62,191.62,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,100,21500157,600007423,193-0444 - SENDER OIL PRESSURE,,1,PC,64.21,64.21,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,110,21500157,600045502,300-4721-16 -EPROM KIT PCC,,1,PC,101.14,101.14,0,0,V43,,0.00,0.00
VN49,8/15/2022,1100,7150168126,120,21500157,600014512,327-1617-01 - PCB ASSY,,1,PC,738.92,738.92,0,0,V43,,0.00,0.00
VN49,8/16/2022,1100,7150168243,10,21500157,600111852,"4376080RX-KIT,WATER PUMP",,1,PC,"2,920.75","2,920.75",0,0,V43,,0.00,0.00
VN49,8/16/2022,1100,7150168243,20,21500157,600111851,"3640492D-PUMP, WATER HHP KIT",,1,PC,750.00,750.00,0,0,V43,,0.00,0.00
VN49,8/16/2022,1100,7150168256,10,21500157,600003718,300-4308-01-PCB Potted PT/CT,,1,PC,343.58,343.58,0,0,V43,,0.00,0.00
VN49,8/16/2022,1100,7150168256,20,21500157,600000479,216484-Dipstick,,1,PC,49.50,49.50,0,0,V43,,0.00,0.00
VN49,8/17/2022,1100,7150168368,10,21500157,600010664,4025310 - PUMP WATER,,2,PC,344.06,688.12,0,0,V43,,0.00,0.00
VNT0,8/18/2022,1100,7150168478,10,21500157,600004380,"4068689 - SEAL , O RING",,2,PC,16.59,33.18,0,0,V43,,0.00,0.00
VNT0,8/18/2022,1100,7150168478,20,21500157,600111850,"3092736-O'RING,BEARING ENDPLATE",,2,PC,19.41,38.82,0,0,V43,,0.00,0.00
VN49,8/18/2022,1100,7150168479,10,21500157,600098682,"5529522-HEAD,CYLINDER",,1,PC,"3,272.33","3,272.33",0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168653,10,21500157,600000995,"3098693-Control, Governor",,1,PC,873.39,873.39,0,0,V43,,0.00,0.00
VNT0,8/22/2022,1100,7150168684,10,21500157,600053590,5282841-ALTERNATOR,,1,PC,301.50,301.50,0,0,V44,,0.00,0.00
VNT0,8/22/2022,1100,7150168684,20,21500157,600073853,"3925852- PULLEY, ADJ ALTERNATOR",,1,PC,65.92,65.92,0,0,V44,,0.00,0.00
VN49,8/22/2022,1100,7150168687,10,21500157,600001188,"3408326-Act, Gov",,1,PC,864.30,864.30,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168687,20,21500157,600002113,4026171-Gasket Fuel Pump,,1,PC,5.06,5.06,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168695,10,21500157,600071603,4996707- BO KHOI DONG,,1,PC,451.25,451.25,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168695,20,21500157,600053590,5282841-ALTERNATOR,,1,PC,301.50,301.50,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168697,10,21500157,600095869,"5367768 - MOTOR,STARTING",,2,PC,478.38,956.76,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168697,20,21500157,600095459,"3963736 - RETAINER,WIRING",,12,PC,1.58,18.96,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168697,30,21500157,600095480,"3968886 - HARNESS,WIRING",,6,PC,49.39,296.34,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168697,40,21500157,600095481,"4933210 - HARNESS,ETR CNT MDL WRG",,2,PC,455.06,910.12,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168697,50,21500157,600053590,5282841-ALTERNATOR,,1,PC,301.50,301.50,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168700,10,21503044,600002605,AH19003-Air Filter,,6,PC,52.46,314.76,0,0,V43,,0.00,0.00
VN49,8/22/2022,1100,7150168706,10,21500157,600001905,3924894-Cleaner Air,,4,PC,132.38,529.52,0,0,V43,,0.00,0.00
VN49,8/23/2022,1100,7150168747,10,21500157,600000708,"3033247-Seal, Oring",,1,PC,6.87,6.87,0,0,V43,,0.00,0.00
VN49,8/23/2022,1100,7150168811,10,21500157,600000995,"3098693-Control, Governor",,1,PC,873.39,873.39,0,0,V43,,0.00,0.00
VN49,8/24/2022,1100,7150168885,10,21500157,600107289,"A051L546 - CARD,CONTROL",,1,PC,"2,929.59","2,929.59",0,0,V43,,0.00,0.00
VN49,8/24/2022,1100,7150168938,10,21500157,600000638,"3017564-Set,Lower Engine Gasket",,1,PC,396.02,396.02,0,0,V43,,0.00,0.00
VN49,8/24/2022,1100,7150168938,20,21500157,600000654,3020182-Seal oil,,1,PC,44.64,44.64,0,0,V43,,0.00,0.00
VN49,8/24/2022,1100,7150168938,30,21500157,600026908,300-4625 - GOV KIT-PCC,,1,PC,215.90,215.90,0,0,V43,,0.00,0.00
VN49,8/25/2022,1100,7150169036,10,21500157,600111872,"5348867-MODULE,ELECTRONIC CONTROL",,1,PC,481.47,481.47,0,0,V43,,0.00,0.00
VN49,8/25/2022,1100,7150169048,10,21500157,600111870,076-05425-ISOL TRANS 2:1 (480:240),,2,PC,28.71,57.42,0,0,V43,,0.00,0.00
VNT0,8/25/2022,1100,7150169053,10,21500157,600111871,"5317052-KIT,RAW WATER PUMP-MINO",,2,PC,341.70,683.40,0,0,V44,,0.00,0.00
VN49,8/25/2022,1100,7150169060,10,21500157,600079193,"A048G602 - CHARGER,BATTERY",,1,PC,467.16,467.16,0,0,V44,,0.00,0.00
VN49,8/25/2022,1100,7150169063,10,21500157,600003719,300-4608-02 - DOOR - PCC REPL(TEX),,1,PC,325.67,325.67,0,0,V43,,0.00,0.00
VN49,8/29/2022,1100,7150169269,10,21500157,600072756,5269379- ROLE TRUNG GIAN,,1,PC,22.36,22.36,0,0,V43,,0.00,0.00
VN49,8/30/2022,1100,7150169382,10,21500157,600001188,"3408326-Act, Gov",,1,PC,864.30,864.30,0,0,V43,,0.00,0.00
VN49,8/30/2022,1100,7150169382,20,21500157,600002113,4026171-Gasket Fuel Pump,,1,PC,5.06,5.06,0,0,V43,,0.00,0.00
VN49,8/31/2022,1100,7150169564,10,21503044,600003085,LF9325-Lubefilter,L,12,PC,22.63,271.56,0,0,V43,,0.00,0.00
VN49,8/31/2022,1100,7150169564,20,21503044,600002733,FS1009-Fulwtrsep,L,12,PC,12.61,151.32,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,10,21500157,600081179,"4034289RX - KIT,VG TUR ACT SERVICE",,2,PC,400.00,800.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,20,21500157,600092681,5406110 - Main Bearing Set,,25,PC,95.00,"2,375.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,30,21500157,600002154,4089405 - Rod bearing set,,78,PC,11.00,858.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,40,21500157,600096066,"4376430 - KIT,LINER",,78,PC,48.00,"3,744.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,50,21500157,600096067,"5405717 - SET,PISTON RING",,150,PC,40.00,"6,000.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,60,21500157,600074392,4299098- GIOANG,,13,PC,108.00,"1,404.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,70,21500157,600014200,4955383 -KIT SEAL,,13,PC,28.00,364.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,80,21500157,600004440,"4965569-KIT, SEAL",,25,PC,28.00,700.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,90,21500157,600086443,4299124-SEAL O-RING,,13,PC,4.50,58.50,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,100,21500157,600086442,4299125-O-RING SEAL,,25,PC,4.50,112.50,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,110,21500157,600079280,"4356366 - SEAL,VALVE STEM (4312008)",,600,PC,1.70,"1,020.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,120,21500157,600080564,"2882087- SET,ROD BEARING (NON STD)",,72,PC,16.00,"1,152.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,130,21500157,600080565,"3689567-GASKET,CYLINDER HEAD",,12,PC,120.00,"1,440.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,140,21500157,600080375,"3685173 - SEAL,OIL",,12,PC,20.00,240.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,150,21500157,600066174,4298626-CAMSHAFT,,21,PC,400.00,"8,400.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,160,21500157,600111878,"283720100 D-KIT,TURBO ACTUATOR ISC/ISL/I",,2,PC,200.00,400.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,170,21500157,600112721,"5719778-GASKET,CAMSHAFT COVER",,25,PC,5.62,140.50,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,180,21500157,600112536,"5658176-GASKET,CAMSHAFT COVER",,13,PC,8.07,104.91,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,190,21500157,600111896,"547300000-KIT,LINER",,3,PC,54.00,162.00,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,200,21500157,600111896,"5473000-KIT,LINER",,69,PC,54.00,"3,726.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169646,210,21500157,600111895,4298629-CAMSHAFT,,22,PC,400.00,"8,800.00",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169706,10,21500157,600000525,300-4079-Board Control,L,1,PC,"2,573.36","2,573.36",0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169706,20,21500157,600010620,300-4462-01 - PCB ASSY CUST,,1,PC,857.79,857.79,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169706,30,21500157,600045502,300-4721-16 -EPROM KIT PCC,,1,PC,101.14,101.14,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169706,40,21500157,600079193,"A048G602 - CHARGER,BATTERY",,1,PC,467.16,467.16,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169706,50,21500157,600107638,0300-5129-S2 - DOOR ASSY-CONTROL,,1,PC,"1,641.26","1,641.26",1,1,V43,,"1,641.26","1,641.26"
VN49,9/5/2022,1100,7150169706,60,21500157,600000528,300-4080-02-PCB Assy,,1,PC,834.95,834.95,0,0,V43,,0.00,0.00
VN49,9/5/2022,1100,7150169706,70,21500157,600111875,0300-4819-PCB ASSY-ENG INTFC,,1,PC,"1,040.63","1,040.63",0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,10,21500157,600081295,0151-0411 - PICK UP-MAGNETIC,,1,PC,345.99,345.99,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,30,21500157,600010749,302-2057-34 - TRANSFORMER - CURRENT,,1,PC,94.99,94.99,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,40,21500157,600080423,0191-2460 - STARTER MOTOR - ENGINE (AX10,,1,PC,317.84,317.84,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,50,21500157,600089077,"A048L394-SENSOR, MAGNETIC PICK UP",,1,PC,23.87,23.87,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,60,21500157,600000403,193-0529-01 Sensor Temperature,,1,PC,25.72,25.72,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,70,21500157,600000393,193-0430-01 Sender Oil Pressure,,1,PC,69.19,69.19,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,80,21500157,600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",,1,PC,70.06,70.06,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,90,21500157,600111898,A061N762-FUEL LEVEL,,1,PC,37.14,37.14,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,100,21500157,600111876,0307-2874-RELAY-CONTROL 24V DC,,1,PC,79.50,79.50,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,110,21500157,600111898,A061N762-FUEL LEVEL,L,1,PC,37.14,37.14,0,0,V43,,0.00,0.00
VN49,9/6/2022,1100,7150169764,120,21500157,600112814,"4371902-MOTOR,STARTING",,1,PC,"1,045.64","1,045.64",0,0,V43,,0.00,0.00
VN49,9/7/2022,1100,7150169934,10,21500157,600007528,"3897386 - KIT , WATER PUMP REPAIR",,1,PC,425.41,425.41,1,1,V43,,425.41,425.41
VN49,9/7/2022,1100,7150169935,10,21500157,600007528,"3897386 - KIT , WATER PUMP REPAIR",,1,PC,425.41,425.41,0,0,V43,,0.00,0.00
VN49,9/7/2022,1100,7150169935,20,21500157,600112354,5337966-THERMOSTAT,,1,PC,8.16,8.16,0,0,V43,,0.00,0.00
VN49,9/8/2022,1100,7150169981,20,21500157,600111897,"550282500RX-KIT,TURBOCHARGER",L,2,PC,"2,000.00","4,000.00",0,0,V43,,0.00,0.00
VN49,9/8/2022,1100,7150169981,30,21500157,600081179,"4034289RX - KIT,VG TUR ACT SERVICE",,2,PC,400.00,800.00,0,0,V43,,0.00,0.00
VN49,9/8/2022,1100,7150169981,40,21500157,600111878,"283720100 D-KIT,TURBO ACTUATOR ISC/ISL/I",L,2,PC,200.00,400.00,0,0,V43,,0.00,0.00
VN49,9/8/2022,1100,7150169981,50,21500157,600111878,283720100 D-Recon (4034289RX),,2,PC,200.00,400.00,0,0,V43,,0.00,0.00
VN49,9/8/2022,1100,7150170039,10,21500157,600052302,2878168-BUSHING,,7,PC,16.18,113.26,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,20,21500157,600000629,3016760-Bearing Con Rod,,12,PC,19.89,238.68,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,30,21500157,600003776,"3085185 - SENSOR , TEMPERATURE",,1,PC,22.81,22.81,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,40,21500157,600095676,"3691280 - TENSIONER,BELT",,2,PC,222.66,445.32,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,50,21500157,600001679,3896894-Bushing,,6,PC,16.18,97.08,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,60,21500157,600066837,3927063-SCREW HEX FLANGE,,78,PC,3.15,245.70,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,70,21500157,600002069,"4003950-Pump, Lubrication",,2,PC,589.94,"1,179.88",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,80,21500157,600002098,4025120-Set main bearing,,1,PC,176.24,176.24,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,90,21500157,600021261,"4076930-SWITCH,PRESSURE",,1,PC,18.45,18.45,1,1,V44,,18.45,18.45
VN49,9/8/2022,1100,7150170039,100,21500157,600085197,"4299030-PUMP,WATER",,2,PC,381.90,763.80,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,110,21500157,600031719,"4921477-SENSOR, TEMPERATURE",,1,PC,180.90,180.90,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,120,21500157,600003805,"4921493 - SENSOR , PRESSURE",,1,PC,103.52,103.52,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,130,21500157,600028893,"4921776-MODULE, ELECTRONIC CON",,1,PC,"1,809.00","1,809.00",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,140,21500157,600096072,"4936437 - PULLEY,IDLER",,1,PC,41.75,41.75,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,150,21500157,600030761,4955156-TURBOCHARGER HX35,,1,PC,"1,055.25","1,055.25",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,160,21500157,600073178,5256607- BOM NHIEN LIEU,,2,PC,"1,306.50","2,613.00",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,170,21500157,600052640,"5292708-KIT, THERMOSTAT(#4929642)",,10,PC,20.28,202.80,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,180,21500157,600072694,5297641- CAM BIEN,,5,PC,181.91,909.55,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,190,21500157,600096073,"5260382 - PULLEY,IDLER",,1,PC,39.26,39.26,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,200,21500157,600083830,"5338295-SEAL,OIL",,20,PC,16.44,328.80,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,210,21500157,600109208,"5491993 - SENSOR,POSITION",,3,PC,16.88,50.64,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,220,21500157,600066837,3927063-SCREW HEX FLANGE,,26,PC,3.15,81.90,26,26,V44,,81.90,81.90
VN49,9/8/2022,1100,7150170039,230,21500157,600004319,"3942915 - GASKET , FILTER HEAD",,2,PC,11.12,22.24,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,240,21500157,600072806,"3957592-MOTOR, STARTING",,10,PC,252.26,"2,522.60",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,250,21500157,600081283,"4309175 - KIT,ELEC CONTROL MODULE",,1,PC,"1,834.13","1,834.13",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,260,21500157,600081265,"5291050 -  PUMP,LUBRICATING OIL",,5,PC,104.43,522.15,0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170039,270,21500157,600086494,"5343642-COMPRESSOR,2 CYL AIR",,1,PC,"1,262.28","1,262.28",0,0,V44,,0.00,0.00
VN49,9/8/2022,1100,7150170043,10,21500157,600003811,326-0230 - BOARD,,1,PC,983.76,983.76,0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170163,10,21500157,600067306,3912019RX-PUMP WATER,,1,PC,324.62,324.62,0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170163,20,21500157,600111397,"3912019D-PUMP, AUX. WATER B SERIES",,1,PC,125.00,125.00,0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170163,30,21500157,600000584,3008400-Gasket Lube oil Pump,L,1,PC,7.21,7.21,0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170174,10,21500157,600004306,327-1376-02- PCB ASSY,,1,PC,"1,394.08","1,394.08",0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170174,20,21500157,600079193,"A048G602 - CHARGER,BATTERY",,1,PC,467.16,467.16,0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170179,10,21500157,600110902,3332213-ALTERNATOR,,1,PC,"1,103.39","1,103.39",0,0,V43,,0.00,0.00
VN49,9/9/2022,1100,7150170180,10,21500157,600095868,4955149 - INJECTOR,,1,PC,705.65,705.65,0,0,V43,,0.00,0.00
VN49,9/12/2022,1100,7150170251,10,21500157,600078073,3288497 - DAY CUROA,,2,PC,40.72,81.44,0,0,V43,,0.00,0.00
VN49,9/12/2022,1100,7150170251,20,21500157,600082655,4089278-INJECTOR,,1,PC,121.61,121.61,0,0,V43,,0.00,0.00
VNT0,9/13/2022,1100,7150170460,10,21500157,600067306,3912019RX-PUMP WATER,L,1,PC,324.62,324.62,0,0,V43,,0.00,0.00
VNT0,9/13/2022,1100,7150170460,20,21500157,600111397,"3912019D-PUMP, AUX. WATER B SERIES",L,1,PC,125.00,125.00,0,0,V43,,0.00,0.00
VN49,9/13/2022,1100,7150170460,30,21500157,600001821,3912019-Pump Seawater,,1,PC,552.75,552.75,0,0,V43,,0.00,0.00
VN49,9/15/2022,1100,7150170662,10,21500157,600020498,4071552- INJECTOR,,12,PC,159.13,"1,909.56",0,0,V43,,0.00,0.00
VN49,9/15/2022,1100,7150170705,10,21500157,600074285,5333477- BO CANG DAY DAI,,1,PC,67.97,67.97,0,0,V43,,0.00,0.00
VN49,9/15/2022,1100,7150170712,10,21500157,600000403,193-0529-01 Sensor Temperature,,1,PC,25.72,25.72,0,0,V43,,0.00,0.00
VN49,9/15/2022,1100,7150170712,20,21500157,600000380,"187160-Belt, V",,3,PC,14.72,44.16,0,0,V43,,0.00,0.00
VN49,9/15/2022,1100,7150170712,30,21500157,600010786,210118 - BELT V,,3,PC,32.71,98.13,0,0,V43,,0.00,0.00
VN49,9/15/2022,1100,7150170724,10,21503044,600010758,AF26173 - AIR FILTER,,1,PC,74.27,74.27,0,0,V43,,0.00,0.00
VN49,9/16/2022,1100,7150170854,10,21500157,600000447,206948-Seal Oil,,4,PC,9.19,36.76,0,0,V43,,0.00,0.00
VN49,9/16/2022,1100,7150170854,20,21500157,600001337,"3609826-Seal, Water Pump",,4,PC,36.14,144.56,0,0,V43,,0.00,0.00
VN49,9/16/2022,1100,7150170854,30,21500157,600001468,"3802100-Kit, engine piston",,12,PC,131.66,"1,579.92",0,0,V43,,0.00,0.00
VN49,9/16/2022,1100,7150170854,40,21500157,600001519,3802818-Injector bosch,,12,PC,96.30,"1,155.60",0,0,V43,,0.00,0.00
