Material,Material Description,Material type,Plant,Storage location,Material Group,DF stor. loc. level,Base Unit of Measure,Unrestricted,Currency,Value Unrestricted,Transit and Transfer,Val. in Trans./Tfr,Quality Inspection,Value in QualInsp.,Restricted-Use Stock,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
600014546,FF5327- FUEL FILTER,ZSP,VNT0,1100,7075,,PC,1,VND,"190,328",0,0,0,0,0,0,0,0,0,0
600014667,541-1521- SERVICE KIT,ZSP,VNT0,1100,7063,,PC,4,VND,"3,589,194",0,0,0,0,0,0,0,0,0,0
600014822,3086193- INSERT VALVE,ZSP,VN49,1100,7063,,PC,42,VND,"12,030,006",0,0,0,0,0,0,0,0,0,0
600014822,3086193- INSERT VALVE,ZSP,VN49,1100,7063,,PC,240,VND,"68,742,889",0,0,0,0,0,0,0,0,0,0
600014822,3086193- INSERT VALVE,ZSP,VN49,1100,7063,,PC,6,VND,"1,718,572",0,0,0,0,0,0,0,0,0,0
600014828,"3964715- ROD, PUSH",ZSP,VN49,1100,7063,,PC,6,VND,"1,620,251",0,0,0,0,0,0,0,0,0,0
600014829,"3965966- TAPPET, VALVE",ZSP,VN49,1100,7063,,PC,6,VND,"7,613,308",0,0,0,0,0,0,0,0,0,0
600014829,"3965966- TAPPET, VALVE",ZSP,VN49,1100,7063,,PC,6,VND,"7,613,308",0,0,0,0,0,0,0,0,0,0
600014829,"3965966- TAPPET, VALVE",ZSP,VN49,1100,7063,,PC,10,VND,"12,688,847",0,0,0,0,0,0,0,0,0,0
600014898,"4088832- SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,2,VND,"768,645",0,0,0,0,0,0,0,0,0,0
600014898,"4088832- SENSOR, TEMPERATURE",ZSP,VNT0,1100,7063,,PC,1,VND,"438,206",0,0,0,0,0,0,0,0,0,0
600015185,3400698 - ALTERNATOR,ZSP,VN49,1100,7063,,PC,1,VND,"24,536,807",0,0,0,0,0,0,0,0,0,0
600015185,3400698 - ALTERNATOR,ZSP,VNT0,1100,7063,,PC,1,VND,"24,536,807",0,0,0,0,0,0,0,0,0,0
600015286,"4089364 - KIT, LINER",ZSP,VN49,1100,7063,,PC,6,VND,"55,600,659",0,0,0,0,0,0,0,0,0,0
600015301,FF5488 - FUEL FILTER,ZSP,VN49,1100,7075,,PC,2,VND,"421,628",0,0,0,0,0,0,0,0,0,0
600015301,FF5488 - FUEL FILTER,ZSP,VNT0,1100,7075,,PC,3,VND,"632,442",0,0,0,0,0,0,0,0,0,0
600015365,3058849- INJECTOR,ZSP,VN49,1100,7063,,PC,11,VND,"45,510,422",0,0,0,0,0,0,0,0,0,0
600015365,3058849- INJECTOR,ZSP,VN49,1100,7063,,PC,1,VND,"4,137,311",0,0,0,0,0,0,0,0,0,0
600015388,"4983584 - PMP, TRF",ZSP,VN49,1100,7063,,PC,13,VND,"22,704,089",0,0,0,0,0,0,0,0,0,0
600015540,"""3918973 - PUMP, INJECTON STANADY""",ZSP,VN49,1100,7063,,PC,1,VND,"50,920,556",0,0,0,0,0,0,0,0,0,0
600015687,"""3917394- CONNECTION, WATER TRANS""",ZSP,VN49,1100,7063,,PC,1,VND,"560,533",0,0,0,0,0,0,0,0,0,0
600015760,FF5421 - FUELFILTER,ZSP,VN49,1100,7075,,PC,3,VND,"629,325",0,0,0,0,0,0,0,0,0,0
600015760,FF5421 - FUELFILTER,ZSP,VN49,1100,7075,,PC,60,VND,"12,586,510",0,0,0,0,0,0,0,0,0,0
600015760,FF5421 - FUELFILTER,ZSP,VNT0,1100,7075,,PC,2,VND,"418,939",0,0,0,0,0,0,0,0,0,0
600015941,"3944593 - SCREW, HEX FLANGE HEAD",ZSP,VN49,1100,7063,,PC,1,VND,"58,448",0,0,0,0,0,0,0,0,0,0
600016054,LF16015- LUBEFILTER,ZSP,VNT0,1100,7075,,PC,6,VND,"1,384,198",0,0,0,0,0,0,0,0,0,0
600016136,"3964987- KIT, WP REPAIR",ZSP,VN49,1100,7063,,PC,1,VND,"2,440,104",0,0,0,0,0,0,0,0,0,0
600016137,"4096184-BELT, V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"5,142,377",0,0,0,0,0,0,0,0,0,0
600016263,"200354 - INSERT, VALVE",ZSP,VN49,1100,7063,,PC,24,VND,"2,334,074",0,0,0,0,0,0,0,0,0,0
600016263,"200354 - INSERT, VALVE",ZSP,VN49,1100,7063,,PC,48,VND,"4,668,147",0,0,0,0,0,0,0,0,0,0
600016263,"200354 - INSERT, VALVE",ZSP,VN49,1100,7063,,PC,12,VND,"1,167,037",0,0,0,0,0,0,0,0,0,0
600016263,"200354 - INSERT, VALVE",ZSP,VN49,1100,7063,,PC,132,VND,"12,837,405",0,0,0,0,0,0,0,0,0,0
600016273,327-1376-01- PCB ASSY,ZSP,VNT0,1100,7063,,PC,1,VND,"40,286,162",0,0,0,0,0,0,0,0,0,0
600016275,"130083- BEARING, THRUST",ZSP,VN49,1100,7063,,PC,2,VND,"512,232",0,0,0,0,0,0,0,0,0,0
600016592,"3014404 - NOZZLE, PISTON COOLING",ZSP,VN49,1100,7063,,PC,5,VND,"942,512",0,0,0,0,0,0,0,0,0,0
600016616,122-0910 - FILTER-OIL,ZSP,VNT0,1100,7063,,PC,1,VND,"84,443",0,0,0,0,0,0,0,0,0,0
600016752,"3944452 - RETAINER, VALVE SPRING",ZSP,VN49,1100,7063,,PC,24,VND,"1,755,900",0,0,0,0,0,0,0,0,0,0
600016754,"4089979 - SET, LOWER ENGINE GASKE",ZSP,VNT0,1100,7063,,PC,4,VND,"24,086,848",0,0,0,0,0,0,0,0,0,0
600016799,"3917846- PICKUP, MAGNETIC",ZSP,VNT0,1100,7063,,PC,8,VND,"37,171,438",0,0,0,0,0,0,0,0,0,0
600017490,FS19732- FULWTRSEP,ZSP,VN49,1100,7075,,PC,12,VND,"5,871,113",0,0,0,0,0,0,0,0,0,0
600017490,FS19732- FULWTRSEP,ZSP,VN49,1100,7075,,PC,24,VND,"11,742,225",0,0,0,0,0,0,0,0,0,0
600017490,FS19732- FULWTRSEP,ZSP,VN49,1100,7075,,PC,12,VND,"5,871,113",0,0,0,0,0,0,0,0,0,0
600017490,FS19732- FULWTRSEP,ZSP,VNT0,1100,7075,,PC,9,VND,"4,226,784",0,0,0,0,0,0,0,0,0,0
600017490,FS19732- FULWTRSEP,ZSP,VNT0,1100,7075,,PC,12,VND,"5,635,712",0,0,0,0,0,0,0,0,0,0
600017497,"3963808 - VALVE, PRESSURE RELIEF",ZSP,VNT0,1100,7063,,PC,1,VND,"3,809,646",0,0,0,0,0,0,0,0,0,0
600017594,"4891179- SCREW, CONNECTING ROD",ZSP,VN49,1100,7063,,PC,12,VND,"1,556,226",0,0,0,0,0,0,0,0,0,0
600018092,"3092399 - SEAL, THERMOSTAT",ZSP,VNT0,1100,7063,,PC,3,VND,"780,587",0,0,0,0,0,0,0,0,0,0
600018093,"3630125 - HOSE , PLAIN",ZSP,VNT0,1100,7063,,PC,1,VND,"731,038",0,0,0,0,0,0,0,0,0,0
600018161,"4921475- SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,1,VND,"4,720,864",0,0,0,0,0,0,0,0,0,0
600018167,"2863702 - SEAL, O RING",ZSP,VNT0,1100,7063,,PC,9,VND,"1,031,665",0,0,0,0,0,0,0,0,0,0
600018168,"2864080 - GASKET, CYLINDER HEAD",ZSP,VNT0,1100,7063,,PC,1,VND,"3,172,017",0,0,0,0,0,0,0,0,0,0
600018168,"2864080 - GASKET, CYLINDER HEAD",ZSP,VNT0,1100,7063,,PC,1,VND,"3,172,017",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,1,VND,"98,838",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,5,VND,"494,192",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,1,VND,"98,838",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,3,VND,"296,515",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,3,VND,"296,515",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VN49,1100,7063,,PC,4,VND,"395,354",0,0,0,0,0,0,0,0,0,0
600018205,"4954905 - SENSOR, TEMPERATURE",ZSP,VNT0,1100,7063,,PC,1,VND,"98,839",0,0,0,0,0,0,0,0,0,0
600018213,FF5612 - FUELFILTER,ZSP,VNT0,1100,7075,,PC,8,VND,"1,496,867",0,0,0,0,0,0,0,0,0,0
600018222,"3950549 - PIN, PISTON",ZSP,VN49,1100,7063,,PC,6,VND,"2,103,647",0,0,0,0,0,0,0,0,0,0
600018324,FS19624 - FULWTRSEP,ZSP,VN49,1100,7075,,PC,4,VND,"914,187",0,0,0,0,0,0,0,0,0,0
600018324,FS19624 - FULWTRSEP,ZSP,VN49,1100,7075,,PC,6,VND,"1,371,280",0,0,0,0,0,0,0,0,0,0
600018327,"4089461-KIT, ENGINE PISTON",ZSP,VN49,1100,7063,,PC,4,VND,"11,693,425",0,0,0,0,0,0,0,0,0,0
600018365,300-6396 - CONTROL ASSY,ZSP,VNT0,1100,7063,,PC,1,VND,"10,457,904",0,0,0,0,0,0,0,0,0,0
600018494,WF2091 - WTRFILTEI,ZSP,VNT0,1100,7075,,PC,12,VND,"4,636,869",0,0,0,0,0,0,0,0,0,0
600018494,WF2091 - WTRFILTEI,ZSP,VNT0,1100,7075,,PC,36,VND,"13,910,607",0,0,0,0,0,0,0,0,0,0
600018559,3042713- CUP INJECTOR,ZSP,VN49,1100,7063,,PC,6,VND,"6,065,202",0,0,0,0,0,0,0,0,0,0
600018559,3042713- CUP INJECTOR,ZSP,VN49,1100,7063,,PC,78,VND,"78,847,628",0,0,0,0,0,0,0,0,0,0
600018559,3042713- CUP INJECTOR,ZSP,VN49,1100,7063,,PC,8,VND,"8,086,936",0,0,0,0,0,0,0,0,0,0
600018559,3042713- CUP INJECTOR,ZSP,VN49,1100,7063,,PC,16,VND,"16,173,872",0,0,0,0,0,0,0,0,0,0
600018559,3042713- CUP INJECTOR,ZSP,VN49,1100,7063,,PC,92,VND,"92,999,767",0,0,0,0,0,0,0,0,0,0
600018559,3042713- CUP INJECTOR,ZSP,VN49,1100,7063,,PC,28,VND,"28,304,277",0,0,0,0,0,0,0,0,0,0
600019048,"69699- WATER, PLAIN",ZSP,VN49,1100,7063,,PC,97,VND,"6,853,991",0,0,0,0,0,0,0,0,0,0
600020051,LF9050- LUBE FILTER( # LF9024),ZSP,VN49,1100,7075,,PC,30,VND,"32,071,098",0,0,0,0,0,0,0,0,0,0
600020051,LF9050- LUBE FILTER( # LF9024),ZSP,VNT0,1100,7075,,PC,39,VND,"41,418,086",0,0,0,0,0,0,0,0,0,0
600020070,327-1593- PCB ASSY ( PCC3300AVR),ZSP,VN49,1100,7063,,PC,1,VND,"17,912,011",0,0,0,0,0,0,0,0,0,0
600020070,327-1593- PCB ASSY ( PCC3300AVR),ZSP,VN49,1100,7063,,PC,1,VND,"17,912,011",0,0,0,0,0,0,0,0,0,0
600020476,"4955853- SET, MAIN BEARING (STD)",ZSP,VN49,1100,7063,,PC,3,VND,"3,189,453",0,0,0,0,0,0,0,0,0,0
600020476,"4955853- SET, MAIN BEARING (STD)",ZSP,VN49,1100,7063,,PC,2,VND,"2,126,302",0,0,0,0,0,0,0,0,0,0
600020498,4071552- INJECTOR,ZSP,VN49,1100,7063,,PC,2,VND,"8,429,772",0,0,0,0,0,0,0,0,0,0
600020528,"300-6314-01 DISPLAY-CNTRL (SYM, EN)",ZSP,VN49,1100,7063,,PC,1,VND,"18,989,987",0,0,0,0,0,0,0,0,0,0
600020788,"691907-CLASSIC 15W40,CF4/SG PA 18L",ZSP,VNT0,9300,7109,,PC,0,VND,0,0,0,0,0,0,0,4,"3,271,336",0,0
600020840,"4920076- GASKET, ROCKER LEVER",ZSP,VN49,1100,7063,,PC,350,VND,"68,020,076",0,0,0,0,0,0,0,0,0,0
600020840,"4920076- GASKET, ROCKER LEVER",ZSP,VNT0,1100,7063,,PC,14,VND,"2,597,964",0,0,0,0,0,0,0,0,0,0
600020840,"4920076- GASKET, ROCKER LEVER",ZSP,VNT0,1100,7063,,PC,40,VND,"7,422,754",0,0,0,0,0,0,0,0,0,0
600021033,300-6315-02 DISPLAY-CONTROL,ZSP,VN49,1100,7063,,PC,1,VND,"28,519,517",0,0,0,0,0,0,0,0,0,0
600021075,HF28813 - HYDFILTER,ZSP,VNT0,1100,7075,,PC,5,VND,"2,568,295",0,0,0,0,0,0,0,0,0,0
600021075,HF28813 - HYDFILTER,ZSP,VNT0,1100,7075,,PC,35,VND,"17,978,065",0,0,0,0,0,0,0,0,0,0
600021075,HF28813 - HYDFILTER,ZSP,VNT0,1100,7075,,PC,30,VND,"15,409,770",0,0,0,0,0,0,0,0,0,0
600021957,"4089360 - SET,UPPER ENGINE GASKET",ZSP,VN49,1100,7063,,PC,1,VND,"58,247,327",0,0,0,0,0,0,0,0,0,0
600021958,"4089361 - SET,LOWER ENGINE GASKET",ZSP,VN49,1100,7063,,PC,1,VND,"26,476,013",0,0,0,0,0,0,0,0,0,0
600022037,3626728- VALVE PISTON COOLING,ZSP,VN49,1100,7063,,PC,6,VND,"34,538,059",0,0,0,0,0,0,0,0,0,0
600022132,3905161S-MINDER GAGE,ZSP,VN49,1100,7075,,PC,5,VND,"2,040,104",0,0,0,0,0,0,0,0,0,0
600022138,FS1013-FULWTRSEP,ZSP,VN49,1100,7075,,PC,6,VND,"5,578,138",0,0,0,0,0,0,0,0,0,0
600026908,300-4625 - GOV KIT-PCC,ZSP,VN49,1100,7063,,PC,1,VND,"5,305,116",0,0,0,0,0,0,0,0,0,0
600027110,C550D5 - CUMMINS GENSET,ZSP,VN49,1100,7065,,PC,1,VND,"1,025,952,200",0,0,0,0,0,0,0,0,0,0
600027112,NTA855-M -Marine eng 400HP 1800 RPM,ZSP,VN49,1100,7065,,PC,2,VND,"1,061,207,800",0,0,0,0,0,0,0,0,0,0
600027252,RSK-2001-RECTIFIER SERVICE KIT,ZSP,VN49,1100,7063,,PC,2,VND,"5,590,301",0,0,0,0,0,0,0,0,0,0
600027402,AF890- AIR FILTER,ZSP,VN49,1100,7075,,PC,1,VND,"982,164",0,0,0,0,0,0,0,0,0,0
600027410,FS19946- FUEL SEP,ZSP,VNT0,1100,7075,,PC,120,VND,"132,355,454",0,0,0,0,0,0,0,0,0,0
600027414,HF35381-HYD FILTER,ZSP,VNT0,1100,7075,,PC,1,VND,"847,969",0,0,0,0,0,0,0,0,0,0
600027414,HF35381-HYD FILTER,ZSP,VNT0,1100,7075,,PC,24,VND,"20,351,262",0,0,0,0,0,0,0,0,0,0
600027414,HF35381-HYD FILTER,ZSP,VNT0,1100,7075,,PC,40,VND,"33,918,769",0,0,0,0,0,0,0,0,0,0
600027414,HF35381-HYD FILTER,ZSP,VNT0,1100,7075,,PC,12,VND,"10,175,631",0,0,0,0,0,0,0,0,0,0
600027418,LF16046-LUBE FILTER,ZSP,VNT0,1100,7075,,PC,8,VND,"2,781,629",0,0,0,0,0,0,0,0,0,0
600027570,AF891- AIR FILTER,ZSP,VN49,1100,7075,,PC,1,VND,"1,729,571",0,0,0,0,0,0,0,0,0,0
600028598,4955975-BAC SEC MANG,ZSP,VN49,1100,7063,,PC,358,VND,"459,848,304",0,0,0,0,0,0,0,0,0,0
600028598,4955975-BAC SEC MANG,ZSP,VN49,1100,7063,,PC,195,VND,"250,476,032",0,0,0,0,0,0,0,0,0,0
600028598,4955975-BAC SEC MANG,ZSP,VN49,1100,7063,,PC,"1,341",VND,"1,722,504,403",0,0,0,0,0,0,0,0,0,0
600028598,4955975-BAC SEC MANG,ZSP,VN49,1100,7063,,PC,457,VND,"587,013,059",0,0,0,0,0,0,0,0,0,0
600028628,4955352-SET MAIN BEARING,ZSP,VN49,1100,7063,,PC,3,VND,"4,755,345",0,0,0,0,0,0,0,0,0,0
600028894,"4955976-SET, PISTON RING",ZSP,VN49,1100,7063,,PC,12,VND,"23,788,264",0,0,0,0,0,0,0,0,0,0
600029026,4931041-PIN PISTON,ZSP,VN49,1100,7063,,PC,19,VND,"10,148,448",0,0,0,0,0,0,0,0,0,0
600029026,4931041-PIN PISTON,ZSP,VN49,1100,7063,,PC,17,VND,"9,080,191",0,0,0,0,0,0,0,0,0,0
600029026,4931041-PIN PISTON,ZSP,VN49,1100,7063,,PC,24,VND,"12,819,093",0,0,0,0,0,0,0,0,0,0
600029501,FS19596-FUEL SEP FILTER,ZSP,VN49,1100,7075,,PC,20,VND,"10,389,049",0,0,0,0,0,0,0,0,0,0
600029501,FS19596-FUEL SEP FILTER,ZSP,VN49,1100,7075,,PC,12,VND,"6,233,429",0,0,0,0,0,0,0,0,0,0
600029501,FS19596-FUEL SEP FILTER,ZSP,VN49,1100,7075,,PC,12,VND,"6,233,429",0,0,0,0,0,0,0,0,0,0
600029501,FS19596-FUEL SEP FILTER,ZSP,VNT0,1100,7075,,PC,28,VND,"14,274,184",0,0,0,0,0,0,0,0,0,0
600029587,"3966658-SHAFT, ROCKER LEVER",ZSP,VN49,1100,7063,,PC,15,VND,"3,056,319",0,0,0,0,0,0,0,0,0,0
600029587,"3966658-SHAFT, ROCKER LEVER",ZSP,VNT0,1100,7063,,PC,6,VND,"1,222,527",0,0,0,0,0,0,0,0,0,0
600029974,CC2638-RESTORE PLUS,ZSP,VN49,1100,7075,,PC,15,VND,"8,424,697",0,0,0,0,0,0,0,0,0,0
600029974,CC2638-RESTORE PLUS,ZSP,VN49,1100,7075,,PC,4,VND,"2,246,586",0,0,0,0,0,0,0,0,0,0
600029974,CC2638-RESTORE PLUS,ZSP,VN49,9300,7075,,PC,0,VND,0,0,0,0,0,0,0,1,"561,646",0,0
600029974,CC2638-RESTORE PLUS,ZSP,VNT0,1100,7075,,PC,16,VND,"8,800,316",0,0,0,0,0,0,0,0,0,0
600030076,FF5644-FUEL FILTER,ZSP,VNT0,1100,7075,,PC,2,VND,"2,215,881",0,0,0,0,0,0,0,0,0,0
600030076,FF5644-FUEL FILTER,ZSP,VNT0,1100,7075,,PC,6,VND,"6,647,644",0,0,0,0,0,0,0,0,0,0
600030076,FF5644-FUEL FILTER,ZSP,VNT0,1100,7075,,PC,6,VND,"6,647,644",0,0,0,0,0,0,0,0,0,0
600030076,FF5644-FUEL FILTER,ZSP,VNT0,1100,7075,,PC,6,VND,"6,647,644",0,0,0,0,0,0,0,0,0,0
600030223,"3970463-PLUG, ZINC ELEC",ZSP,VN49,1100,7063,,PC,3,VND,"1,461,932",0,0,0,0,0,0,0,0,0,0
600030225,"4095496-BELT, V RIBBED",ZSP,VN49,1100,7063,,PC,1,VND,"1,259,270",0,0,0,0,0,0,0,0,0,0
600030227,4942278-SEAL BANJO CONNECTOR,ZSP,VNT0,1100,7063,,PC,13,VND,"808,350",0,0,0,0,0,0,0,0,0,0
600030752,"""3804703-KIT, SEAL""",ZSP,VNT0,1100,7063,,PC,1,VND,"5,437,796",0,0,0,0,0,0,0,0,0,0
600030753,"3804705-KIT, SEAL",ZSP,VNT0,1100,7063,,PC,2,VND,"5,182,270",0,0,0,0,0,0,0,0,0,0
600031040,"""4921776RX-MODULE,CENTINEL CONTROL""",ZSP,VN49,1100,7063,,PC,1,VND,"22,132,787",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,5,VND,"8,132,216",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,5,VND,"8,132,216",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,2,VND,"3,252,887",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,1,VND,"1,626,443",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,4,VND,"6,505,773",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,2,VND,"3,252,887",0,0,0,0,0,0,0,0,0,0
600031042,"4988769-PUMP, FUEL TRANSFER",ZSP,VN49,1100,7063,,PC,1,VND,"1,626,443",0,0,0,0,0,0,0,0,0,0
600031075,3968563-SEAL OIL,ZSP,VN49,1100,7063,,PC,1,VND,"396,493",0,0,0,0,0,0,0,0,0,0
600031154,3102654-INJECTOR,ZSP,VN49,1100,7063,,PC,22,VND,"56,170,153",0,0,0,0,0,0,0,0,0,0
600031154,3102654-INJECTOR,ZSP,VN49,1100,7063,,PC,2,VND,"5,106,378",0,0,0,0,0,0,0,0,0,0
600031378,LF3536-LUBE FILTER,ZSP,VN49,1100,7075,,PC,1,VND,"175,000",0,0,0,0,0,0,0,0,0,0
600031546,LF9070 (# LF9000) -LUBE FILTER,ZSP,VN49,1100,7075,,PC,28,VND,"21,898,891",0,0,0,0,0,0,0,0,0,0
600031546,LF9070 (# LF9000) -LUBE FILTER,ZSP,VNT0,1100,7075,,PC,2,VND,"1,532,812",0,0,0,0,0,0,0,0,0,0
600031546,LF9070 (# LF9000) -LUBE FILTER,ZSP,VNT0,1100,7075,,PC,6,VND,"4,598,436",0,0,0,0,0,0,0,0,0,0
600031546,LF9070 (# LF9000) -LUBE FILTER,ZSP,VNT0,1100,7075,,PC,5,VND,"3,832,030",0,0,0,0,0,0,0,0,0,0
600031546,LF9070 (# LF9000) -LUBE FILTER,ZSP,VNT0,1100,7075,,PC,30,VND,"22,992,182",0,0,0,0,0,0,0,0,0,0
600031546,LF9070 (# LF9000) -LUBE FILTER,ZSP,VNT0,1100,7075,,PC,17,VND,"13,028,903",0,0,0,0,0,0,0,0,0,0
600031773,"3908032-CRANKSHAFT, ENGINE W/GE",ZSP,VN49,1100,7063,,PC,2,VND,"57,232,563",0,0,0,0,0,0,0,0,0,0
600032242,"3976834-TENSIONER, BELT",ZSP,VN49,1100,7063,,PC,5,VND,"11,215,497",0,0,0,0,0,0,0,0,0,0
600032947,"3065791-GASKET, TOR CNV OIL COO",ZSP,VNT0,1100,7063,,PC,1,VND,"432,612",0,0,0,0,0,0,0,0,0,0
600032966,"5257595-ACTUATOR, ETR FUEL CONT",ZSP,VN49,1100,7063,,PC,1,VND,"1,068,014",0,0,0,0,0,0,0,0,0,0
600033065,2881769-KIT TURBOCHARGER,ZSP,VNT0,1100,7063,,PC,1,VND,"132,251,574",0,0,0,0,0,0,0,0,0,0
600033161,"5266243-Engine, Connecting",ZSP,VN49,1100,7063,,PC,4,VND,"7,350,820",0,0,0,0,0,0,0,0,0,0
600043456,"4975638- Gasket, RKR",ZSP,VN49,1100,7063,,PC,12,VND,"3,411,217",0,0,0,0,0,0,0,0,0,0
600043456,"4975638- Gasket, RKR",ZSP,VNT0,1100,7063,,PC,8,VND,"2,470,409",0,0,0,0,0,0,0,0,0,0
600043694,"4089644- SET, PISTON RING",ZSP,VN49,1100,7063,,PC,2,VND,"1,591,374",0,0,0,0,0,0,0,0,0,0
600043872,LF3687- LubeFilter,ZSP,VN49,1100,7075,,PC,10,VND,"2,662,065",0,0,0,0,0,0,0,0,0,0
600043990,"2872254- Sensor, Pressure",ZSP,VN49,,7063,,PC,0,VND,0,1,"4,745,443",0,0,0,0,0,0,0,0
600043990,"2872254- Sensor, Pressure",ZSP,VNT0,1100,7063,,PC,1,VND,"4,745,442",0,0,0,0,0,0,0,0,0,0
600044160,5263308PX- Injector,ZSP,VNT0,1100,7063,,PC,6,VND,"48,305,296",0,0,0,0,0,0,0,0,0,0
600044586,3642505-ROLLER CAM FOLLOWER,ZSP,VN49,1100,7063,,PC,324,VND,"80,126,204",0,0,0,0,0,0,0,0,0,0
600044586,3642505-ROLLER CAM FOLLOWER,ZSP,VN49,1100,7063,,PC,36,VND,"8,902,912",0,0,0,0,0,0,0,0,0,0
600044591,3966244-BEARING CON ROD STD,ZSP,VN49,1100,7063,,PC,14,VND,"4,319,334",0,0,0,0,0,0,0,0,0,0
600044725,327-1520-02-PCB ASSY,ZSP,VNT0,1100,7063,,PC,1,VND,"70,543,928",0,0,0,0,0,0,0,0,0,0
600044834,"3077526-BARREL,AIR FUEL CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"4,262,882",0,0,0,0,0,0,0,0,0,0
600044834,"3077526-BARREL,AIR FUEL CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"4,262,882",0,0,0,0,0,0,0,0,0,0
600044888,232-3849-BRACKET HTR MTG,ZSP,VN49,1100,7063,,PC,1,VND,"480,705",0,0,0,0,0,0,0,0,0,0
600045025,"3940152-INSERT,VALVE",ZSP,VN49,1100,7063,,PC,4,VND,"794,468",0,0,0,0,0,0,0,0,0,0
600045025,"3940152-INSERT,VALVE",ZSP,VN49,1100,7063,,PC,8,VND,"1,588,936",0,0,0,0,0,0,0,0,0,0
600045027,"4934063-GUIDE,VALVE STEM",ZSP,VN49,1100,7063,,PC,2,VND,"531,728",0,0,0,0,0,0,0,0,0,0
600045027,"4934063-GUIDE,VALVE STEM",ZSP,VN49,1100,7063,,PC,24,VND,"6,380,732",0,0,0,0,0,0,0,0,0,0
600045027,"4934063-GUIDE,VALVE STEM",ZSP,VN49,1100,7063,,PC,24,VND,"6,380,732",0,0,0,0,0,0,0,0,0,0
600045058,E000-24403/1P-AVR AS440 (TEXT),ZSP,VN49,1100,7063,,PC,2,VND,"9,417,010",0,0,0,0,0,0,0,0,0,0
600045393,"2882120-KIT, ENGINE PISTON",ZSP,VN49,1100,7063,,PC,12,VND,"121,659,253",0,0,0,0,0,0,0,0,0,0
600045397,4089848-SET UPPER ENGINE GASKET,ZSP,VN49,1100,7063,,PC,1,VND,"35,933,232",0,0,0,0,0,0,0,0,0,0
600045397,4089848-SET UPPER ENGINE GASKET,ZSP,VN49,1100,7063,,PC,1,VND,"35,933,232",0,0,0,0,0,0,0,0,0,0
600045398,FS19841-FUEL FILTER,ZSP,VN49,1100,7075,,PC,4,VND,"3,101,377",0,0,0,0,0,0,0,0,0,0
600045398,FS19841-FUEL FILTER,ZSP,VNT0,1100,7075,,PC,8,VND,"6,202,753",0,0,0,0,0,0,0,0,0,0
600045502,300-4721-16 -EPROM KIT PCC,ZSP,VNT0,1100,7063,,PC,1,VND,"2,452,588",0,0,0,0,0,0,0,0,0,0
600045504,3802325RX-INJ B SERIES 12MI,ZSP,VN49,1100,7063,,PC,6,VND,"12,226,842",0,0,0,0,0,0,0,0,0,0
600045702,2892304-CORE COOLER,ZSP,VN49,1100,7063,,PC,3,VND,"13,475,839",0,0,0,0,0,0,0,0,0,0
600045702,2892304-CORE COOLER,ZSP,VNT0,1100,7063,,PC,2,VND,"8,983,892",0,0,0,0,0,0,0,0,0,0
600045868,"3643725-SPRING,VALVE",ZSP,VN49,1100,7063,,PC,60,VND,"11,947,761",0,0,0,0,0,0,0,0,0,0
600045868,"3643725-SPRING,VALVE",ZSP,VN49,1100,7063,,PC,240,VND,"47,791,045",0,0,0,0,0,0,0,0,0,0
600046022,4309095-KIT ENGINE PISTON,ZSP,VN49,1100,7063,,PC,9,VND,"42,225,966",0,0,0,0,0,0,0,0,0,0
600046022,4309095-KIT ENGINE PISTON,ZSP,VN49,1100,7063,,PC,1,VND,"4,691,774",0,0,0,0,0,0,0,0,0,0
